paperID,title_pdftitle,title_pypdf2
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2003/p62-berekovic.pdf,"A Scalable, Clustered SMT Processor for Digital Signal Processing
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2003/p19-venkateswaran.pdf,"Memory In Processor: A Novel Design Paradigm for Supercomputing Architectures
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2003/p70-bartolini.pdf,"A Proposal for Input-sensitivity Analysis of Profile-driven Optimizations on Embedded Applications
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2003/p11-kundu.pdf,"A Case for Shared Instruction Cache on Chip Multiprocessors running OLTP
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2003/p27-branovic.pdf,"A Workload Characterization of Elliptic Curve Cryptography Methods in Embedded Environments
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2003/p3-cristal.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2003/p43-shimizu.pdf,"Java Object Look Aside Buﬀer for Embedded Applications
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2003/p35-brifault.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2003/p50-sakanaka.pdf,"A Leakage-Energy-Reduction Technique for Highly-Associative Caches in Embedded Systems
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2003/p55-moch.pdf,"HIBRID-SOC: A MULTI-CORE ARCHITECTURE FOR IMAGE AND VIDEO APPLICATIONS
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2004/p1-bartolini.pdf,"MEDEA-2004 Workshop Guests Editor's Introduction
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2004/p25-kobayashi.pdf,"Locality Analysis to Control Dynamically Way-Adaptable Caches
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2004/p57-verdu.pdf,"The Impact of Traﬃc Aggregation on the Memory Performance of Networking Applications
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2004/p3-fradj.pdf,"Energy aware memory architecture configuration
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2004/p17-yehia.pdf,"Load Squared
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2004/p49-pajuelo.pdf,"Speculative Execution for Hiding Memory Latency
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2004/p41-naz.pdf,"Improving Data Cache Performance with Integrated Use of Split Caches, Victim Cache and Stream Buffers
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2004/p10-suh.pdf,"DRACO: Optimized CC-NUMA system with Novel Dual-Link Interconnections to Reduce the Memory Latency
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2004/p33-arakawa.pdf,"SH-X: An Embedded Processor Core for Consumer Appliances
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2005/p1-bartolini.pdf,"MEmory performance: DEaling with Applications, systems and architecture
","SIGARCH Computer Architecture News, V34, N1, Mar 2006"
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2005/p11-ramaswamy.pdf,"Data Trace Cache: An Application Speciﬁc Cache Architecture
","SIGARCH Computer Architecture News, V34, N1, Mar 2006"
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2005/p57-lopez-lagunas.pdf,"Memory Bandwidth Optimization through Stream Descriptors
","SIGARCH Computer Architecture News, V34, N1, Mar 2006"
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2005/p27-allu.pdf,"Exploiting the Replication Cache to Improve Cache Read Bandwidth Cost Effectively
","SIGARCH Computer Architecture News, V34, N1, Mar 2006"
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2005/p49-yue.pdf,"NPCryptBench: A Cryptographic Benchmark Suite for Network Processors
","SIGARCH Computer Architecture News, V34, N1, Mar 2006"
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2005/p19-naz.pdf,"Abstract
","SIGARCH Computer Architecture News, V34, N1, Mar 2006"
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2005/p33-monchiero.pdf,"An Efﬁcient Synchronization Technique for Multiprocessor Systems on-Chip
","SIGARCH Computer Architecture News, V34, N1, Mar 2006"
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2005/p71-bardine.pdf,"Analysis of Embedded Video Coder Systems: a System-Level Approach
","SIGARCH Computer Architecture News, V34, N1, Mar 2006"
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2005/p3-friedman.pdf,"Dusty Caches for Reference Counting Garbage Collection
","SIGARCH Computer Architecture News, V34, N1, Mar 2006"
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2005/p65-chiyonobu.pdf,"Energy-Efﬁcient Instruction Scheduling Utilizing Cache Miss Information
","SIGARCH Computer Architecture News, V34, N1, Mar 2006"
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2005/p41-khunjush.pdf,"Hiding Message Delivery and Reducing Memory Access Latency by providing direct-to-cache Transfer during Receive Operations in a Message Passing Environment
","SIGARCH Computer Architecture News, V34, N1, Mar 2006"
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2007/p33-yamamoto.pdf,"Data Prefetching and Address Pre-Calculation through Instruction Pre-Execution with Two-Step Physical Register Deallocation
",Proceedings of the 6th MEDEA workshop on
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2007/p97-giorgi.pdf,"Reducing leakage in power-saving capable caches for embedded systems by using a filter cache
",Proceedings of the 6th MEDEA workshop on
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2007/p81-milovanovic.pdf,"t
",Proceedings of the 6th MEDEA workshop on
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2007/p105-bardine.pdf,"Analysis of Static and Dynamic Energy Consumption in NUCA Caches: Initial Results
",Proceedings of the 6th MEDEA workshop on
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2007/p41-latorre.pdf,,Proceedings of the 6th MEDEA workshop on
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2007/p89-chung.pdf,"Broadcast Filtering-Aware Task Assignment Techniques for Low-Power MPSoCs
",Proceedings of the 6th MEDEA workshop on
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2007/p9-saidani.pdf,"Parallelization Schemes for Memory Optimization on the Cell Processor: A Case Study of Image Processing Algorithm
",Proceedings of the 6th MEDEA workshop on
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2007/p113-kotera.pdf,"A Power-Aware Shared Cache Mechanism Based on Locality Assessment of Memory Reference for CMPs
",p113-kotera.pdf
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2007/p65-bosque.pdf,"Characterization of Apache web server with Specweb2005
",Proceedings of the 6th MEDEA workshop on
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2007/p25-salapura.pdf,"Improving the Accuracy of Snoop Filtering Using Stream Registers
",Proceedings of the 6th MEDEA workshop on
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2007/p17-musa.pdf,"An On-Chip Cache Design for Vector Processors
",Proceedings of the 6th MEDEA workshop on
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2007/p73-tanase.pdf,"The STAPL pArray
",Proceedings of the 6th MEDEA workshop on
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2007/p49-fellahi.pdf,"Code-Size Conscious Pipelining of Imperfectly Nested Loops
",Proceedings of the 6th MEDEA workshop on
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2007/p57-beltran.pdf,"Improving Disk Bandwidth-Bound Applications Through Main Memory Compression
",Proceedings of the 6th MEDEA workshop on
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2009/p28-fukumoto.pdf,"Performance Balancing: Software-based On-chip Memory Management for Effective CMP Executions
",Performance balancing: software-based on-chip memory management for effective CMP executions
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2009/p43-biswas.pdf,"PSMalloc: Content Based Memory Management for MPI Applications
",PSMalloc: content based memory management for MPI applications
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2009/p7-sato.pdf,"Performance Tuning and Analysis of Future Vector Processors Based on the Rooﬂine Model
",Performance tuning and analysis of future vector processors based on the roofline model
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2009/p15-ferrer.pdf,"Achieving High Memory Performance from Heterogeneous Architectures with the SARC Programming Model
",Achieving high memory performance from heterogeneous architectures with the SARC programming model
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2009/p22-farahani.pdf,,Temperature reduction analysis in Sentry Tag cache systems
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2009/p35-tiwari.pdf,"Memory Management Thread for Heap Allocation Intensive Sequential Applications
",Memory management thread for heap allocation intensive sequential applications
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2008/p54-hayenga.pdf,"Accurate System-Level Performance Modeling and Workload Characterization for Mobile Internet Devices
",Microsoft Word - MEDEA-08-prima pagina.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2008/p1-marathe.pdf,"PFetch: Software Prefetching Exploiting Temporal Predictability of Memory Access Streams
",Untitled
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2008/p9-kothera.pdf,"Modeling of Cache Access Behavior Based on Zipf’s Law
",Microsoft Word - MEDEA-08-prima pagina.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2008/p69-lupon.pdf,"Version Management Alternatives for Hardware Transactional Memory
",Lupon-Medea-embedded-1.pdf
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2008/p46-rashid.pdf,,Microsoft Word - MEDEA-08-prima pagina.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2008/p38-metzlaff.pdf,"Predictable Dynamic Instruction Scratchpad for Simultaneous Multithreaded Processors
",Microsoft Word - MEDEA-08-prima pagina.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2008/p77-ferrer.pdf,"Evaluation of Memory Performance on the Cell BE with the SARC Programming Model
",Microsoft Word - MEDEA-08-prima pagina.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2008/p16-islam.pdf,"Zero Loads: Canceling Load Requests by Tracking Zero Values
",Microsoft Word - MEDEA-08-prima pagina.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2008/p24-musa.pdf,"A Shared Cache for a Chip Multi Vector Processor
",Microsoft Word - MEDEA-08-prima pagina.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2008/p30-kim.pdf,"A Leakage-Aware Cache Sharing Technique for Low-Power Chip Multi-processors (CMPs) with Private L2 Caches
",Microsoft Word - MEDEA-08-prima pagina.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2008/p61-zyulkyarov.pdf,"WormBench - A Conﬁgurable Workload for Evaluating Transactional Memory Systems
",Microsoft Word - MEDEA-08-prima pagina.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2006/p45-dybdahl.pdf,"An LRU-based Replacement Algorithm Augmented with Frequency of Access in Shared Chip-Multiprocessor Caches
",6-dybdahl.pdf
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2006/p37-ramos.pdf,"Data prefetching in a cache hierarchy with high bandwidth and capacity
",5-ramos.pdf
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2006/p5-lorton.pdf,,1-lorton.pdf
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2006/p29-ramirez.pdf,"A Simple Speculative Load Control Mechanism for Energy Saving
",4-ramirez.pdf
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2006/p13-deris.pdf,,2-deris.pdf
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MEDEA/MEDEA2006/p21-yan.pdf,"Evaluating Instruction Cache Vulnerability to Transient Errors
",3-yan.pdf
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2010/p11-brzozowski.pdf,"Limiting End-to-End Delays in Long-Lasting Sensor Networks
",Limiting end-to-end delays in long-lasting sensor networks
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2010/p99-conti.pdf,"The Smallville Effect: Social Ties Make Mobile Networks More Secure Against Node Capture Attack
",The smallville effect: social ties make mobile networks more secure against node capture attack
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2010/p125-zhioua.pdf,"Quietest Channel Selection for FemtoCells in OFDMA Networks
",Quietest channel selection for FemtoCells in OFDMA networks
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2010/p45-park.pdf,"Fast Local Mobility Management with Multiple Tunnel Support in Heterogeneous Wireless Networks
",Fast local mobility management with multiple tunnel support in heterogeneous wireless networks
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2010/p83-ansari.pdf,"Channel Selection in Spectrum Agile and Cognitive MAC Protocols for Wireless Sensor Networks
",Channel selection in spectrum agile and cognitive MAC protocols for wireless sensor networks
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2010/p37-mwangoka.pdf,"Cognitive Mobility Management in Heterogeneous Networks
",Cognitive mobility management in heterogeneous networks
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2010/p21-schleich.pdf,,On quantifying the quality of CDS-based virtual backbones in mobile ad hoc networks
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2010/p68-nezhad.pdf,"Utility Based Channel Assignment Mechanism for Multi Radio Mesh Networks
",Utility based channel assignment mechanism for multi radio mesh networks
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2010/p91-showk.pdf,"Optimal Resource Management for a Model Driven LTE Protocol Stack on a Multicore Platform
",Optimal resource management for a model driven LTE protocol stack on a multicore platform
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2010/p60-elali.pdf,"A Light Architecture for Opportunistic Vehicle-to-Infrastructure Communications
",A light architecture for opportunistic vehicle-to-infrastructure communications
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2010/p121-hsu.pdf,"Firework Search for Location Aided Routing Enhancement in Mobile Ad-Hoc Networks
",Firework search for location aided routing enhancement in mobile ad-hoc networks
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2010/p29-fanelli.pdf,"Self-Adaptive and Time-Constrained Data Distribution Paths for Emergency Response Scenarios
",Self-adaptive and time-constrained data distribution paths for emergency response scenarios
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2010/p52-morgan.pdf,"A Simple Fuzzy Clustering Approach (SFCA) for Supporting for Short-Range Positioning
",A simple fuzzy clustering approach (SFCA) for supporting for short-range positioning
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2010/p1-yazir.pdf,"Adaptive Routing in Mobile Ad Hoc Networks Based on Decision Aid Approach
",Adaptive routing in mobile ad hoc networks based on decision aid approach
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2010/p107-jamshidi.pdf,"Performance Analysis of Multiple PN-Sequences Spread Spectrum Communication Schemes in Sparse Underwater Acoustic Channels
",Performance analysis of multiple PN-sequences spread spectrum communication schemes in sparse underwater acoustic channels
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2010/p117-karam.pdf,"Ranking of Wireless Access Networks for Providing QoS in Heterogeneous Environment
",Ranking of wireless access networks for providing QoS in heterogeneous environment
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2010/p113-tumar.pdf,"Performance Evaluation of a Multi-Radio Energy Conservation Scheme for Disruption Tolerant Networks
",Performance evaluation of a multi-radio energy conservation scheme for disruption tolerant networks
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2010/p75-douros.pdf,"A Bargaining Approach to Power Control in Networks of Autonomous Wireless Entities
",A bargaining approach to power control in networks of autonomous wireless entities
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2004/p56-sivavakeesar.pdf,"A Mobility-Based Adaptive MAC for Supporting Real-time Applications in Multihop Ad-Hoc Networks
",Microsoft Word - p162-Sivavakeesar.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2004/p130-pack.pdf,"A Comparative Study of Mobility Anchor Point Selection Schemes in Hierarchical Mobile IPv6 Networks
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2004/p106-alvarez.pdf,,main.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2004/p72-sharma.pdf,"A Protocol for Micromobility Management in Next Generation IPv6 Networks
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2004/p43-nath.pdf,"Choosing Beacon Periods to Improve Response Times for Wireless HTTP Clients
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2004/p51-meghanathan.pdf,"Looking at Protocol Efficiency from a New Angle: Stability – Delay Analysis
",Microsoft Word - p181-Meghanathan.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2004/p83-tsukamoto.pdf,"Mobility Management of Transport Protocol Supporting Multiple Connections
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2004/p79-silva.pdf,"Towards Service and User Discovery on Wireless Networks
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2004/p88-ferscha.pdf,"Context Awareness for Group Interaction Support
",Microsoft Word - p180-ferscha.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2004/p111-blakely.pdf,"A Structured Group Mobility Model for the Simulation of Mobile Ad Hoc Networks
",paper.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2004/p10-haratcherev.pdf,"Hybrid Rate Control for IEEE 802.11
",p164-Haratcherev.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2004/p64-sethom.pdf,"
",Microsoft Word - p153-sethom.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2004/p19-shin.pdf,,fastL2handoff_mobiWAC04.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2004/p98-brawerman.pdf,"Securing the Download of Radio Conﬁguration Files for Software Deﬁned Radio Devices
",p171-brawerman.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset3/MobiWac/MobiWac2004/p127-kim.pdf,"Link Layer Assisted Mobility Support Using SIP for Real-time Multimedia Communications
",Microsoft Word - p172-kim.doc
