paperID,title_pdftitle,title_pypdf2
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p281-lampinen.pdf,"“All My People Right Here, Right Now”: Management of Group Co-Presence on a Social Networking Site
",Microsoft Word - fp158-lampinen.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p61-brzozowski.pdf,"Effects of Feedback and Peer Pressure on Contributions to Enterprise Social Media
",GROUP2009.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p379-gruzd.pdf,"Automated Discovery of Social Networks in Text-Based Online Communities
",Microsoft Word - dc905b-gruzd.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p91-bateman.pdf,"Personalized Retrieval in Social Bookmarking
",Microsoft Word - fp199n-bateman.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p361-gurzick.pdf,"A View from Mount Olympus: The Impact of Activity Tracking Tools on the Character and Practice of Moderation
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p229-jiang.pdf,"Exploring Bilingual, Task-oriented, Document-centric Chat
",Microsoft Word - fp201-jiang.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p41-cook.pdf,"Contribution, Commercialization & Audience: Understanding Participation in an Online Creative Community
",207-cook-revised
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p395-wu.pdf,"Supporting Collaborative Sensemaking in Map-Based Emergency Management and Planning
",Microsoft Word - dc913b-wu1.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p1-zhang.pdf,"Enhancing Information Scent: Identifying and Recommending Quality Tags
",Microsoft Word - fp151-zhang.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p95-skeels.pdf,"When Social Networks Cross Boundaries: A Case Study of Workplace Use of Facebook and LinkedIn
",Proceedings Template - WORD
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p149-tang.pdf,"Supporting Transitions in Work: Informing Large Display Application Design by Understanding Whiteboard Use
",Microsoft Word - fp140-tang.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p377-grochow.pdf,"COVE: A Visual Environment for Multidisciplinary Science Collaboration
",Microsoft Word - dc904g-grochow.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p351-sundstrom.pdf,"Probing the Potential of Non-Verbal Group Communication
",Microsoft Word - fp195-sundstrom3.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p397-yew.pdf,"Social Performances: Understanding the Motivations for Online Participatory Behavior
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p51-panciera.pdf,"Wikipedians Are Born, Not Made
",Untitled
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p219-brzozowski.pdf,"WaterCooler: Exploring an Organization Through Enterprise Social Media
",C:/Documents and Settings/brzozowm/My Documents/My Papers/GROUP2009wc/GROUP2009wc.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p179-plaue.pdf,"Presence & Placement: Exploring the Benefits of Multiple Shared Displays on an Intellective Sensemaking Task
",Microsoft Word - fp193-plaue-revised
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p273-wu.pdf,"CIVIL: Support Geo-collaboration with Information Visualization
",Microsoft Word - fp212n-wu3.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p169-pinelle.pdf,"Usability Heuristics for Networked Multiplayer Games
",Microsoft Word - 210-pinelle.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p159-junuzovic.pdf,"Lazy Scheduling of Processing and Transmission Tasks in Collaborative Systems
",Microsoft Word - fp126-junuzovic.docx
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p21-wu.pdf,"Analysis of Tag within Online Social Networks
",Microsoft Word - fp159-chao.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p263-romero.pdf,"Grounding Interpersonal Privacy in Mediated Settings
",Microsoft Word - fp184-romero.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p31-farzan.pdf,"Spreading the Honey: A System for Maintaining an Online Community
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p189-introne.pdf,"Supporting Group Decisions by Mediating Deliberation to Improve Information Pooling
",205introne
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p81-grob.pdf,"Cluestr: Mobile Social Networking for Enhanced Group Communication
",paper.pdf
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p253-filho.pdf,"Image, Appearance and Vanity in the Use of Media Spaces and Videoconference Systems
",Microsoft Word - fp227-vasconcelos2.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p115-reily.pdf,"Two Peers are Better Than One: Aggregating Peer Reviews for Computing Assignments is Surprisingly Accurate
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p311-grimes.pdf,"Toward Technologies that Support Family Reflections on Health
",Microsoft Word - cameraready_group09_v3.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p129-stahl.pdf,"For a Science of Group Interaction
",fp114-stahl
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p71-tixier.pdf,"Translating Social Support Practices into Online Services for Family Caregivers
",Microsoft Word - 116-tixier.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p385-phuwanartnurak.pdf,"Exploring the Use of Wikis for Information Sharing in Interdisciplinary Design
",Microsoft Word - dc908h-phuwanartnurak.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p291-civan.pdf,"Locating Patient Expertise in Everyday Life
",Microsoft Word - 134-civan
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p209-rood.pdf,"Member Behavior in Company Online Communities
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p105-lam.pdf,"Is Wikipedia Growing a Longer Tail?
",Untitled
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p373-cardoso.pdf,"Open Innovation and the Solver Community
",Microsoft Word - dc902ccardoso.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p371-antin.pdf,"Motivated by Information: Information About Online Collective Action as an Incentive for Participation
",Microsoft Word - dc901a-antin.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p387-su.pdf,"Temporal Patterns of Communication: Media Combos
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p393-white.pdf,"Cross-organizational Information Reuse: A third vision of collaborative memory in the enterprise
",Microsoft Word - dc912g-white.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p125-phelps.pdf,"The Influence of Boundary Objects on Group Collaboration in Construction Project Teams
",Microsoft Word - 182N-Phelps2.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p331-sease.pdf,"Musical Fingerprints: Collaboration around Home Media Collections
",Microsoft Word - fp135_sease.docx
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p139-shih.pdf,"GroupMind: Supporting Idea Generation through a Collaborative Mind-mapping Tool
",Proceedings Template - WORD
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p391-tripathi.pdf,"Creativity Support in IT Research Organization
",Microsoft Word - dc911e-tripathi1.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p199-wilensky.pdf,"The Dissemination of Knowledge Management
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p383-luther.pdf,"Supporting and Transforming Leadership in Online Creative Collaboration
",Microsoft Word - group09dc_mar09.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2009/p11-razavi.pdf,"Improving Personal Privacy in Social Systems with People-tagging
",Microsoft Word - fp105-razavi1.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p1-schmidt.pdf,"Permutations of Cooperative Work Practices:
","Microsoft Word - Permutations, final (formatted).doc"
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p301-rooksby.pdf,"Users as Contextual Features of Software Product Development and Testing
",Proceedings Template - WORD
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p187-white.pdf,"Structuring Cross-Organizational Knowledge Sharing
",Microsoft Word - group288-white.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p207-goggins.pdf,"Cooperation and Groupness: Community Formation in Small Online Collaborative Groups
",Microsoft Word - group233-goggins.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p383-dimicco.pdf,"Identity Management: Multiple Presentations of Self in Facebook
",Microsoft Word - group335 - dimicco1.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p147-desouza.pdf,"Supporting Collaborative Software Development through the Visualization of Socio-Technical Dependencies
",Microsoft Word - group287-desouza.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p107-kim.pdf,"The Magic Window: Lessons From a Year in the Life of a Co-Present Media Space
",Proceedings Template - WORD
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p69-maguil.pdf,"Expressive Interactions – Supporting Collaboration in Urban Design
",Microsoft Word - Urban Group07 Revised-new header.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p361-sen.pdf,"The Quest for Quality Tags
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p273-hemphill.pdf,"TWiki and WetPaint: Two wikis in academic environments
",Microsoft Word - group321_hemphill.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p225-convertino.pdf,"How Does Common Ground Increase?
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p239-zimmerman.pdf,"Growing an Infrastructure: The Role of Gateway Organizations in Cultivating New Communities of Users
",Microsoft Word - group193-zimmerman2.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p277-spence.pdf,"The “Active” Gatekeeper in Collaborative Information Seeking Activities
",Microsoft Word - group326-spence1.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p197-su.pdf,"The Gospel of Knowledge Management in and out of a Professional Community*
",group07-socal-km.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p11-christensen.pdf,"Practices of Stigmergy in Architectural Work
",Microsoft Word - group129-christensen.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p127-groh.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p249-brahe.pdf,"The Story of a Working Workﬂow Management System
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p167-kriplean.pdf,"Community, Consensus, Coercion, Control: CS*W or How Policy Mediates Mass Participation
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p31-farooq.pdf,"Supporting Creativity with Awareness in Distributed Collaboration
",Microsoft Word - group241-farooq.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p351-farooq.pdf,"Evaluating Tagging Behavior in Social Bookmarking Systems: Metrics and design heuristics
",Microsoft Word - group240-farooq.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p89-romero.pdf,"A Field Study of Community Bar: (Mis)-matches between Theory and Practice
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p137-nam.pdf,"Arkose: Reusing Informal Information from Online Discussions
",Microsoft Word - group260-nam_a.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p217-leshed.pdf,"Feedback for Guiding Reflection on Teamwork Practices
",Proceedings Template - WORD
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p41-cabitza.pdf,"Providing Awareness through Situated Process Maps: the Hospital Care Case
",group237-cabitza.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p269-giordano.pdf,"An Investigation of the Use of a Wiki to Support Knowledge Exchange in Public Health
",Microsoft Word - group332-giordano.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p21-munkvold.pdf,"From Plans to Planning: the Case of Nursing Plans
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p79-soderholm.pdf,"The Potential Impact of 3D Telepresence Technology on Task Performance in Emergency Trauma Care
",Proceedings Template - WORD
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p157-gu.pdf,,group227-gu.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p259-priedhorsky.pdf,"Creating, Destroying, and Restoring Value in Wikipedia
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p387-dugan.pdf,"The Dogear Game: A Social Bookmark Recommender System
",Microsoft Word - group254-dugan.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p281-miller.pdf,"Value Tensions in Design: The Value Sensitive Design, Development, and Appropriation of a Corporation’s Groupware System
",Microsoft Word - group230-miller1.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p379-shami.pdf,"That’s What Friends are for: Facilitating ‘Who Knows What’ Across Group Boundaries
",Microsoft Word - group323-shami.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p321-law.pdf,"Mixed-Method Validation of Pedagogical Concepts for an Intercultural Online Learning Environment: A Case Study
",Microsoft Word - group296-law.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p341-muller.pdf,"Comparing Tagging Vocabularies among Four Enterprise Tag-Based Services
",Microsoft Word - group171-muller.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p51-birnholtz.pdf,"Privacy in the Open: How Attention Mediates Awareness and Privacy in Open-Plan Offices
",Microsoft Word - group219-birnholtz.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p229-ribes.pdf,"Tensions Across the Scales:
",group258-ribes
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p177-elliott.pdf,"Knowledge Work Artifacts: Kernel Cousins for Free/Open Source Software Development
",Microsoft Word - group294-ackerman.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p331-cherubini.pdf,"The Effects of Explicit Referencing in Distance Problem Solving Over Shared Maps
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p391-appelt.pdf,"Supporting Trust Building in Distributed Groups by Appropriate Security Technology
",Microsoft Word - group143-appelt3.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p371-lee.pdf,"Judging You by the Company You Keep: Dating on Social Networking Sites
",Microsoft Word - group144-lee1.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p291-dyck.pdf,"Beyond the LAN: Techniques from Network Games for Improving Groupware Performance
",Microsoft Word - group105-gutwin.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p311-becvar.pdf,"Transparency and Technology Appropriation: Social Impacts of a Video Blogging System in Dental Hygiene Clinical Instruction
",Microsoft Word - group121-becvar1.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p99-wang.pdf,"Suitable Notification Intensity: the Dynamic Awareness System
",Microsoft Word - group238-wang.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p221-ounnas.pdf,"A Metrics Framework for Evaluating Group Formation
",Microsoft Word - group337-ounnas.docx
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p61-cefkin.pdf,"The Implications of Enterprise-wide Pipeline Management Tools for Organizational Relations and Exchanges
",Microsoft Word - group250-cefkin4a.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p399-harr.pdf,"Unpacking the Social Dimension of External Interruptions
",Microsoft Word - group161-harr.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2007/p117-ehrlich.pdf,"Searching for Experts in the Enterprise: Combining Text and Social Network Analysis
",Microsoft Word - group203-ehrlich2.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2001/p171-glance.pdf,"Collaborative Document Monitoring
",Microsoft Word - p1-glance.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2001/p252-grather.pdf,"The Social Web Cockpit: Support for Virtual Communities
",Microsoft Word - p25-graether.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2001/p279-munkvold.pdf,"Organizational Adoption and Diffusion of Electronic Meeting Systems: A Case Study
",Microsoft Word - p72-munkvold.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2001/p270-wilson.pdf,,Microsoft Word - p47-wilson.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2001/p52-dourish.pdf,"Process Descriptions as Organisational Accounting Devices: The Dual Use of Workflow Technologies
",group01 camera copy.fm
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2001/p24-wessner.pdf,,Microsoft Word - p74-wessner.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2001/p125-steves.pdf,"A Comparison of Usage Evaluation and Inspection Methods for Assessing Groupware Usability
",Microsoft Word - p60-steves.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2001/p81-carstensen.pdf,"Characterizing Modes of Coordination
",Microsoft Word - p21-carstensen.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2001/p232-mark.pdf,,Microsoft Word - p49-mark.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2001/p1-frost.pdf,"A Computer Game Virtual Environment for Collaboration
",Microsoft Word - w1-frost.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2001/p144-grinter.pdf,"From Local to Global Coordination: Lessons from Software Reuse
",Microsoft Word - grinter.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2001/p42-van_der_aalst.pdf,"Beyond Workflow Management: Product-Driven Case Handling
",Microsoft Word - 09_aalst.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2001/p197-chen.pdf,,Group01Chen.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2001/p61-biuk-aghai.pdf,"An Integrative Framework for Knowledge Extraction in Collaborative Virtual Environments
",Microsoft Word - p14-biuk-aghai.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GROUP/GROUP2001/p179-marques.pdf,"WWG: a Wide-Area Infrastructure to Support Groups
",Microsoft Word - p48-marques.doc
