paperID,title_pdftitle,title_pypdf2
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p407-looks.pdf,"Clustering Gene Expression Data via Mining Ensembles Of Classification Rules Evolved Using MOSES
",Microsoft Word - pap676s3-looks.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1750-cai.pdf,"Discovering Structures in Gene Regulatory Networks Using Genetic Programming and Particle Swarms
",Microsoft Word - pap645t2-Xinye2.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p57-halavati.pdf,"An Artificial Immune System with Partially Specified Antibodies
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1195-demelo.pdf,"Improving Global Numerical Optimization using a Search-space Reduction Algorithm
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p829-ishibuchi.pdf,"Effects of the Use of Non-Geometric Binary Crossover on Evolutionary Multiobjective Optimization
",Microsoft Word - pap691s7-ishibuchi.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1412-smith.pdf,"Credit Assignment in Adaptive Memetic Algorithms
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p343-powers.pdf,"Preliminary Investigations into the Evolution of Cooperative Strategies in a Minimally Spatial Model
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p741-aggarwal.pdf,"COSMO: A Correlation Sensitive Mutation Operator for Multi-Objective Optimization
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p126-pan.pdf,,Microsoft Word - pap388s1-tasgetiren1.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1739-xie.pdf,"An Analysis of Constructive Crossover and Selection Pressure in Genetic Programming
",pap174t2-xie.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p440-dejong.pdf,"Objective Fitness Correlation
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1436-toledo-suarez.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1062-chavoya.pdf,"Use of a Genetic Algorithm to Evolve an Extended Artiﬁcial Regulatory Network for Cell Pattern Generation
",pap526s9-chavoya.pdf
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p955-teytaud.pdf,"DCMA, yet
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p516-grahl.pdf,"Convergence Phases, Variance Trajectories, and Runtime Analysis of Continuous EDAs
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1936-choo.pdf,"Automated Red Teaming: A Proposed Framework for Military Application
",Microsoft Word - pap415t4-choo.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p2167-sullivan.pdf,"A Destructive Evolutionary Process A Pilot Implementation
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p2260-lai.pdf,"An Effective Genetic Algorithm for Improving Wireless Sensor Network Lifetime
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p369-bull.pdf,"Initial Results from the use of Learning Classifier Systems to Control
",Microsoft Word - pap149s3-bull1.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1535-ting.pdf,"Multi-Parent Extension of Edge Recombination
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1861-tran.pdf,"XCSF with Computed Continuous Action
",Microsoft Word - pap576t3-tran3.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1074-ayari.pdf,"Automatic Mutation Test Input Data Generation via Ant Colony
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1651-majeed.pdf,"Context-Aware Mutati on: A Modul ar, C ontext AwareMutationOperatorforGeneticProgramming
",ctxt_mut_rand_mod.eps
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1749-bader-el-den.pdf,"A GP-Based Hyper-Heuristic Framework for Evolving 3-SAT Heuristics
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p781-deb.pdf,"Interactive Evolutionary Multi-Objective Optimization and Decision-Making using Reference Direction Method
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p2098-llora.pdf,"Towards Better than Human Capability in Diagnosing Prostate Cancer Using Infrared Spectroscopic Imaging
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p179-piccand.pdf,"Scalability of Particle Swarm Algorithms
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1234-garibay.pdf,"Analyzing the Effects of Module Encapsulation on Search Space Bias
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p198-bongard.pdf,"Action-Selection and Crossover Strategies for Self-Modeling Machines
",pap139s2-bongard.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p837-johnson.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1349-qiu.pdf,"Hardware Acceleration of Multi-deme Genetic Algorithm for the Application of DNA Codeword Searching
",Microsoft Word - pap587s1-Qiu3.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p705-shir.pdf,"Performance Analysis of Niching Algorithms Based on Derandomized-ES Variants
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1502-boulif.pdf,"A Fuzzy Genetic Algorithm for the Dynamic Cell Formation Problem
",Microsoft Word - pap560t1-boulif4.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p335-eiben.pdf,,MaxG0Plot.eps
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1509-galvan-lopez.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p749-aguirre.pdf,"An Evolutionary Multiobjective Approach to Design Highly Non-linear Boolean Functions
",pap679s7-aguirre.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1774-brown.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p997-gauci.pdf,"Generating Large-Scale Neural Networks Through Discovering Geometric Regularities
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1766-ando.pdf,"Heuristic Speciation for Evolving Neural Network Ensemble
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1753-keller.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1280-li.pdf,"Learning Building Block Structure from Crossover Failure
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1511-gog.pdf,"Collaborative Evolutionary Algorithms for Combinatorial Optimization
",Microsoft Word - pap438t1-gog.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p923-gong.pdf,"Enhanced Forma Analysis of Permutation Problems
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p853-koduru.pdf,"Multi-Objective Hybrid PSO Using
",Microsoft Word - pap643s7-koduru.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1242-hanada.pdf,"Genetic Multi-Step Search in Interpolation and Extrapolation Domain
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p947-reichel.pdf,"Evolutionary Algorithms and Matroid Optimization Problems
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1920-chen.pdf,"Real-Coded ECGA for Economic Dispatch
",Real-Coded ECGA for Economic Dispatch
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1510-garcia-nieto.pdf,"Using Metaheuristic Algorithms Remotely via ROS
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1264-kabli.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p2029-hung.pdf,"Characteristic Determination for Solid State Devices with Evolutionary Computation: A Case Study
",Characteristic Determination for Solid State Devices with Evolutionary Computation
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p964-watkins.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p415-rocha.pdf,"A Platform for the Selection of Genes in DNA Microarray Data using Evolutionary Algorithms
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1063-rieffel.pdf,"Growing Form-Filling Tensegrity Structures using Map L-Systems
",gecco07.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1559-burke.pdf,"Automatic Heuristic Generation with Genetic Programming: Evolving a Jack-of-all-Trades or a Master of One
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1838-orriols-puig.pdf,"Modeling XCS in Class Imbalances: Population Size and Parameter Settings
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1211-dong.pdf,"Genetic Algorithms for Large Join Query Optimization
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p261-gui.pdf,"Procreating V-detectors for Nonself Recognition: An Application to Anomaly Detection in Power Systems
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1320-paulden.pdf,"Some Novel Locality Results for the Blob Code Spanning Tree Representation
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p628-pelikan.pdf,"Obtaining Ground States of Ising Spin Glasses via Optimizing Bonds Instead of Spins
",pap107s5-pelikan.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p175-lavagna.pdf,"Multi-Objective PSO for Interplanetary Trajectory Design
",Microsoft Word - pap642s1-Lavagna2.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p585-shakya.pdf,"An Application of EDA and GA to Dynamic Pricing
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p805-grimme.pdf,"Exploring the Behavior of Building Blocks for Multi-Objective Variation Operator Design using Predator-Prey Dynamics
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1643-luthi.pdf,"The Genetic Programming Collaboration Network and its Communities
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1106-harman.pdf,"Pareto Optimal Search Based Refactoring at the Design Level
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1517-hamann.pdf,"Efficient Priority Optimization in Complex Distributed Embedded Systems through Search Space Adaptation
",Microsoft Word - pap356t1-hamann1.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p339-hengjie.pdf,,Microsoft Word - Fuzzy Cognitive Map Learning Based on Multi-Objective Particle Swarm Optimization.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1037-kowaliw.pdf,"Environment as a Spatial Constraint on the Growth of Structural Form
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p2082-lange.pdf,"Using Code Metric Histograms and Genetic Algorithms to Perform Author Identiﬁcation for Software Forensics
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p70-koduru.pdf,"A Particle Swarm Optimization Approach for Estimating Parameter Confidence Regions
",Microsoft Word - pap647s1-koduru.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p324-togelius.pdf,"Nonlinear Dynamics Modelling for Controller Evolution
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1005-grajdeanu.pdf,"Methods for Open-box Analysis in Artiﬁcial Development
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1912-bolzani.pdf,"Coupling EA and High-level Metrics for the Automatic Generation of Test Blocks for Peripheral Cores
",Microsoft Word - pap530t4-sanchez.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1312-mills.pdf,"Variable Discrimination of Crossover Versus Mutation Using Parameterized Modular Structure
",Microsoft Word - pap322t1-mills.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1659-majeed.pdf,"On the Constructiveness of Context-Aware Crossover
",nodes_evaluated.eps
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p431-menolascina.pdf,"Induction of Fuzzy Rules with Artificial Immune Systems in aCGH based ER Status Breast Cancer Characterization
",Microsoft Word - pap385s3-menolascina1.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p488-au.pdf,"Guided Mutations in Cooperative Coevolutionary Algorithms for Function Optimization
",Proceedings Template - WORD
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p492-bosman.pdf,"SDR: A Better Trigger for Adaptive Variance Scaling in Normal EDAs
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p2256-danoy.pdf,"R>
",./Network1_old_representation.eps
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1013-haddow.pdf,"Achieving a Simple Development Model for 3D Shapes: Are Chemicals Necessary?
",pap527s9-haddow.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1530-simoes.pdf,"VMEA: Studies on Replacing Strategies and Diversity in Dynamic Environments
",Microsoft Word - pap575t1-simoes2.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1854-tamee.pdf,"Towards Clustering with XCS
",Microsoft Word - pap148t3-bull1.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1830-mierswa.pdf,"Controlling Overﬁtting with Multi-Objective Support Vector Machines
",gecco2007.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1588-dignum.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset2/GECCO/GECCO2007/p1846-orriols-puig.pdf,"Modeling Selection Pressure in XCS for Proportionate and Tournament Selection
",
