paperID,title_pdftitle,title_pypdf2
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2007/p16-vogt.pdf,"Quorum Sensing and Self-Stopping Worms
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2007/p38-antonatos.pdf,"Honey@home: A New Approach to Large-Scale Threat Monitoring
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2007/p61-fleizach.pdf,,mmc-global.eps
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2007/p9-zheng.pdf,"A New Worm Exploiting IPv4-IPv6 Dual-stack Networks
",Microsoft Word - worm02-zheng_08-25-01-35-01_.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2007/p31-chouchane.pdf,"Statistical Signatures for Fast Filtering of Instruction-substituting Metamorphic Malware
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2007/p1-garera.pdf,"A Framework for Detection and Measurement of Phishing Attacks
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2007/p54-sarat.pdf,"On the Detection and Origin Identiﬁcation of Mobile Worms
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2007/p23-ha.pdf,"On the Trade-off between Speed and Resiliency of Flash Worms and Similar Malcodes
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2006/p25-malan.pdf,"ExploitingTemporalConsistencytoReduceFalsePositivesinHost Based,CollaborativeDetectionofWorms
",NimbusSanL-Regu
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2006/p17-jiang.pdf,"Proﬁling Self-Propagating Worms via Behavioral Footprinting
",worm06.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2006/p73-chouchane.pdf,"Using Engine Signature to Detect Metamorphic Malware
",Microsoft Word - worm33-chouchane4.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2006/p41-dicrescenzo.pdf,"Cryptographic Hashing for Virus Localization
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2006/p51-aburajab.pdf,"On the Impact of Dynamic Addressing on Malware Propagation
",graphs/localized-worm-evolution-8-np.eps
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2006/p1-provos.pdf,"Search Worms
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2006/p9-su.pdf,,bt.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2006/p33-zhang.pdf,"Internet-Scale Malware Mitigation: Combining Intelligence of the Control and Data Plane
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2006/p57-nicol.pdf,"The Impact of Stochastic Variance on Worm Propagation and Detection
",worm05-nicol.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2006/p49-nazario.pdf,"Where the Worms Aren’t
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2006/p65-gopalan.pdf,"Signature Metrics for Accurate and Automated Worm Detection
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2004/p23-just.pdf,"Review and Analysis of Synthetic Diversity for Breaking Monocultures
",Microsoft Word - f07-just.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2004/p43-ellis.pdf,"A Behavioral Approach to Worm Detection
",C:/Documents and Settings/ellisd/My Documents/MITRE/AWDR/TechTransfer/Publicly Released/WORM/2004/BehavioralDetection/A Behavioral Approach to Worm Detection.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2004/p11-xiong.pdf,"ACT: Attachment Chain Tracing Scheme for Email Virus Detection and Control
",f11-xiong.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2004/p73-porras.pdf,"A Hybrid Quarantine Defense
",Microsoft Word - f27-Porras-Revised.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2004/p54-cooke.pdf,"Toward Understanding Distributed Blackhole Placement
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2004/p33-staniford.pdf,"The Top Speed of Flash Worms
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2004/p83-castaneda.pdf,,f28_castaneda.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2004/p65-weaver.pdf,"Preliminary Results Using Scale-Down to Explore Worm Dynamics
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2004/p1-wong.pdf,"A Study of Mass-mailing Worms
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2003/p1-kienzle.pdf,,Proceedings Template - WORD
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2003/p11-weaver.pdf,"A Taxonomy of Computer Worms
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2003/p34-wagner.pdf,,p21-wagner.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2003/p24-liljenstam.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2003/p42-ellis.pdf,"Worm Anatomy and Model
",Worm Anatomy and Model
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2003/p67-briesemeister.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2003/p61-wang.pdf,"Modeling the Effects of Timing Parameters on Virus Propagation
",Worm.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2003/p19-schechter.pdf,"Access For Sale
",p5-Schechter.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2003/p76-rabek.pdf,"Detection of Injected, Dynamically Generated, and Obfuscated Malicious Code
","DOME: Detection of Injected, Dynamically Generated, and Obfuscated Malicious Code"
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2003/p51-zou.pdf,"Worm Propagation Modeling and Analysis under Dynamic Quarantine Defense
",dynamicQuarantine.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2005/p72-malan.pdf,"Host-Based Detection of Worms through Peer-to-Peer Cooperation
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2005/p51-paxson.pdf,"An Analysis of the Witty Outbreak: Exploiting Underlying Structure for Detailed Reconstruction of an Internet-scale Event
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2005/p81-rohloff.pdf,"The Detection of RCS Worm Epidemics
",worm11-rohloff.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2005/p2-mannan.pdf,"On Instant Messaging Worms, Analysis and Countermeasures
",worm21-mannan.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2005/p52-rajab.pdf,"Worm Evolution Tracking via Timing Analysis
",WORM2005.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2005/p12-ma.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2005/p1-hernacki.pdf,"Emerging Threats
",Microsoft Word - worm51-hernacki.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2005/p30-antonatos.pdf,"Defending against Hitlist Worms using Network Address Space Randomization
",iprandom.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2005/p60-richardson.pdf,"The Limits of Global Scanning Worm Detectors in the Presence of Background Noise
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2005/p41-vojnovic.pdf,"On the Effectiveness of Automatic Patching
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2005/p71-savage.pdf,"Scalable Internet Threat Monitoring
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/WORM/WORM2005/p22-chen.pdf,"A Self-Learning Worm Using Importance Scanning
",is.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2003/p15-argaez.pdf,,p26-argaez.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2003/p47-koroma.pdf,,A Generalized Model for Network Survivability
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2003/p65-omojokun.pdf,"User Modeling for Personalized Universal Appliance Interaction
",User Modeling for Personalized Universal Appliance Interaction
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2003/p74-burrell.pdf,"The Comparison of two Signaling Protocols for the Wireless Environment
",The Comparison of two Signaling Protocols for the Wireless Environment
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2003/p55-blake.pdf,"Enterprise Data Management in Research Organizations:
",Enterprise Data Management in Research Organizations: Data the Way You Want It
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2003/p12-argaez.pdf,"A New Infeasible Interior-Point Algorithm for Linear Programming
",A New Infeasible Interior-Point Algorithm for Linear Programming
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2003/p18-jarrett.pdf,"BuzzMaps: A Prototype Social Proxy for Predictive Utility
",BuzzMaps: A Prototype Social Proxy for Predictive Utility
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2003/p42-fung.pdf,"The Disputed Federalist Papers: SVM Feature Selection via Concave Minimization
",The Disputed Federalist Papers: SVM Feature Selection via Concave Minimization
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2003/p34-hart.pdf,"A Hard-Constraint Time-Stepping Approach for Rigid Multibody Dynamics with Joints, Contact, and Friction
",p34-hart.pdf
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2003/p52-perez.pdf,"Iterative Detection of a CFSK System
",Iterative Detection of a CFSK System
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2003/p23-ellis.pdf,,The Neem Dream
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2003/p30-stjulien.pdf,"Firefighter Command Training Virtual Environment
",Firefighter Command Training Virtual Environment
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2003/p69-burrell.pdf,"Dynamic and Robust Capacity Allocation in Wireless Networks Carrying Heterogeneous Traffics
",Dynamic and Robust Capacity Allocation in Wireless Networks Carrying Heterogeneous Traffics
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2003/p1-vuppu.pdf,"Modeling Flow Around a Microrotor in Creeping Flow Using a Quasi-Steady-State Analysis
",Modeling Flow Around a Microrotor in Creeping Flow Using a Quasi-Steady-State Analysis
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2003/p9-meza.pdf,"AnObjectOrientedLibraryToManageTheCollectionofSchittkowski Test Problems For Nonlinear Optimization
",An Object Oriented Library To Manage The Collection of Schittkowski Test Problems For Nonlinear Optimization
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p53-burge.pdf,"Preliminary Analysis of Factors Affecting Women and African Americans in the Computing Sciences
",Microsoft Word - DI13-Suarez.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p36-araiza.pdf,"Towards a Cross-Platform Microbenchmark Suite for Evaluating Hardware Performance Counter Data
",Proceedings Template - WORD
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p4-hampshire.pdf,,CM12-massey.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p23-peterson.pdf,"
",Microsoft Word - PL11-peterson.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p17-jarrett.pdf,"NusEye: Designing for Social Navigation in Syndicated Content
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p64-wernert.pdf,"The John-e-Box: Fostering Innovation, Inclusion, and Collaboration through Accessible Advanced Visualization
",ap14_wernert.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p60-perez-quinones.pdf,"Automatic Language Translation for User Interfaces
",Microsoft Word - ap12-perez-quinones.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p44-mckelvin.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p48-ostrand.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p57-erdogan.pdf,"Knowledge Base Design for Environmental Research
",Microsoft Word - ap11-erdogan1.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p10-dommel.pdf,"The Challenges of Ambient Collaboration
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p26-seals.pdf,"Visual Programming for Novice Programmer Teachers
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p7-villalobos.pdf,,CM13-villalobos.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p1-velazquez.pdf,"On a Global Optimization Technique for Solving a Nonlinear Hyperboloid Least Squares Problem
",Microsoft Word - CM11-velazquez.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p28-jegdic.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p32-liebrock.pdf,"Empirical Sensitivity Analysis for Computational Procedures
",Microsoft Word - cm22-Liebrock.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p20-morrison.pdf,"MetaLab: Supporting Social Grounding and Group Task Management In CSCL Environments through Social Translucence
",Microsoft Word - ce14-morrison.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p14-granville.pdf,"The Design, Implementation, and Application of the GrewpEdit Tool
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p51-fancsali.pdf,"Untapped Resources
",Microsoft Word - DI11-McGinnis.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2005/p40-ko.pdf,"Distributed Calibration and Tracking with Low-Power Image Sensors
",C:/home/projects/discern/docs/conf/tapia05/tapia05.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p40-wilson.pdf,"Using RFID to Support Digital Information Sharing on the Non-Digital Objects
",Microsoft Word - p40-wilson.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p29-eagle.pdf,"Wu’s Castle: Teaching for Loops and Arrays Using Games
",Microsoft Word - p29-eagle.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p26-cui.pdf,"Opportunistic Source Coding for Data Gathering in Wireless Sensor Networks
",Microsoft Word - p26-cui.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p31-guajardo.pdf,"Driving Simulation Environment for Modeling of Human Behavior
",Microsoft Word - p31-guajardo.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p13-lopez.pdf,"Evaluation of IEEE 754 Floating-Point Arithmetic Compliance Across a Wide Range of Heterogeneous Computers
",submission_15-lopez
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p21-ahmad.pdf,"Broadband Websites: Accessible to All?
",Microsoft Word - p21-ahmad.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p22-ahsan.pdf,"Cache Improvement Techniques Reconsidered: A Write-Buffer Case Study
",Microsoft Word - p22-ahsan.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p36-sarirete.pdf,"Towards a Semantic Modeling of Learners in e-learning from Communities of Practice Perspective
",Microsoft Word - p36-sarirete.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p37-williams.pdf,"Usability Size N
",Microsoft Word - p37-williams.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p1-olagunju.pdf,"A Model for Guiding Undergraduates to Success in Computational Science
",submission_18-olagunju
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p28-durak.pdf,"Coronal Loop Detection in Solar Images
",Microsoft Word - p28-durak.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p25-cordova.pdf,"Virtual Town Square for the Blacksburg Community
",Microsoft Word - p25-cordova.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p17-soares.pdf,"Bowl Championship Series Vulnerability Analysis
",submission_22-soares
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p33-lombay_gonzalez.pdf,"Social Software for Governments: Government Next Step to Improve Community Participation
",Microsoft Word - p33-lombay_gonzalez.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p34-parker.pdf,"Learning Locomotion Behaviors for Adaptation of Omni-Directional Walking Patterns
",Microsoft Word - p34-parker.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p30-enriquez.pdf,"A C++ Class Supporting State-Deficient Adjoint State Methods
",Microsoft Word - p30-enriquez.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p32-kamunyori.pdf,"Handling Self-Modifying Code Using Software Dynamic Translation
",Microsoft Word - p32-kamunyori.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p9-duvall.pdf,"Implementation of DomCAT: The Domain Complexity Analysis Tool for Natural Language Dialog Processing
",submission_9-duvall
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p24-bryant.pdf,"A Model for Sustainable After-School Robotics Programs in Underserved Schools
",Microsoft Word - p24-bryant.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p35-robinson.pdf,"The Role of Formative Usability Evaluation in the User-Centered Website Design Process
",Microsoft Word - p35-robinson.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p5-trushkowsky.pdf,"An Architecture for a Collaborative Bibliographic database
",Microsoft Word - tapia.doc.docx
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p38-williams.pdf,"Optimization Framework for American-Style Option Valuation with Financial Constraints
",Microsoft Word - p38-williams.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p23-backer.pdf,"The Effect of Memory Bandwidth on Processor Performance
",Microsoft Word - p23-backer.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p27-delduca.pdf,"Developing an Interface for Capturing and Sharing Information on Research Posters
",Microsoft Word - p27-delduca.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2007/p39-williams.pdf,"A Spatio-Temporal Model for Bias Estimation in Radar Rainfall Data
",Microsoft Word - p39-williams.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2009/p18-bauer.pdf,"Performing Trafﬁc Analysis on a Wireless Identiﬁer-Free Link Layer
",Performing traffic analysis on a wireless identifier-free link layer
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2009/p64-sadjadi.pdf,"PIRE: A Global Living Laboratory for Cyberinfrastructure Application Enablement
",PIRE: a global living laboratory for cyberinfrastructure application enablement
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2009/p24-densmore.pdf,"A Platform-Based Design Environment for Synthetic Biological Systems
",A platform-based design environment for synthetic biological systems
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2009/p93-milani.pdf,"Research Experiences for Undergraduates: Autonomic Computing Research at FIU
",Research experiences for undergraduates: autonomic computing research at FIU
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2009/p81-delgado.pdf,"On the Efficacy of Present Grid Computing Software for  Deploying a Medical Grid
",On the efficacy of present grid computing software for deploying a medical grid
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2009/p30-nakazawa.pdf,"DANCING, Dance ANd Choreography; an Intelligent Nondeterministic Generator
","DANCING, Dance ANd Choreography: an Intelligent Nondeterministic Generator"
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2009/p70-chery.pdf,"Characterizing the Association between Mobile Users Using Wireless Network Traces
",Characterizing the association between mobile users using wireless network traces
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2009/p103-romero-mariona.pdf,"Later Stages Support for Security Requirements
",Later stages support for security requirements
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/TAPIA/TAPIA2009/p12-idika.pdf,"Maximizing Network Security Given a Limited Budget
",Maximizing network security given a limited budget
