paperID,title_pdftitle,title_pypdf2
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p267.pdf,"Active Learning for Ranking through Expected Loss Optimization
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p307.pdf,"Temporally-Aware Algorithms for Document Classiﬁcation
",ACMSizes.eps
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p475.pdf,"Combining Coregularization and Consensus-based Self-Training for Multilingual Text Categorization
",LangEffect.ps
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p887.pdf,"Author Interest Topic Model
",Untitled
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p893.pdf,"Mining Adjacent Markets from
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p138.pdf,"Learning to Efﬁciently Rank
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p851.pdf,,Hotspot.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p845.pdf,"Can Search Systems Detect Users’ Task Difficulty?
",Proceedings Template - WORD
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p879.pdf,"Machine Learned Ranking of Entity Facets
",facetrank.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p299.pdf,"SED: Supervised Experimental Design and Its Application to Text Classiﬁcation
",fp191-zhen.pdf
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p702.pdf,"Finding and Filtering Information for Children
",de09e-elliott.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p919.pdf,"Leveraging User-Generated Content for News Search
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p921.pdf,"Reverse Annotation Based Retrieval from Large Document Image Collections
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p909.pdf,"Extraction of Open-Domain Class
",Proceedings Template - WORD
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p706.pdf,"Agro-gator: Digesting Experts, Logs, and N-grams
",Microsoft Word - de19c-huggett.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p841.pdf,"Short Text Classification in Twitter to Improve Information Filtering
",Microsoft Word - pp220-sriram.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p699.pdf,"Harvesting Value from Enterprise Web Usage
",sig-alternate.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p855.pdf,"Learning to Select Rankers
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p869.pdf,"Diversiﬁcation of Search Results using Webgraphs
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p114.pdf,"Freshness Matters: In Flowers, Food, and Web Authority
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p667.pdf,"Comparing the Sensitivity of Information Retrieval Metrics
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p897.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p883.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p459.pdf,"Collecting High Quality Overlapping Labels at Low Cost
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p539.pdf,"The Effect of Assessor Errors on IR System Evaluation
",Untitled
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p74.pdf,"Scalability of Findability: Effective and Efﬁcient IR Operations in Large Information Networks
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p707.pdf,"Medical Search and Classiﬁcation Tools for Recommendation
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p713.pdf,"SIGIR: Scholar vs. Scholars’ Interpretation
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p908.pdf,"Information Retrieval Challenges in Computational Advertising
",Microsoft Word - tut06g-broder.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p920.pdf,"User Centered Story Tracking
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p922.pdf,"Learning Hidden Variable Models for Blog Retrieval
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p739.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p705.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p711.pdf,"Blog Snippets: A Comments-Biased Approach
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p507.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p275.pdf,"Image Search by Concept Map
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p315.pdf,"Multilabel Classification with Meta-level Features
",Microsoft Word - fp789-gopal.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p467.pdf,"Multi-Style Language Model for Web Scale Information Retrieval
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p895.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p659.pdf,"Multilingual PRF: English Lends a Helping Hand
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p881.pdf,"User Comments for News Recommendation in Social Media
",sigproc.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p843.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p857.pdf,"VisualSum: An Interactive Multi-Document Summarization System Using Visualization
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p499.pdf,"Visual Summarization of Web Pages
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p704.pdf,"Si-Fi: Interactive Similar Item Finder
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p923.pdf,"Investigation on Smoothing and Aggregation Methods in Blog Retrieval
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p906.pdf,"Multimedia Information Retrieval
",Microsoft Word - tut04a-rueger.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p912.pdf,"Search and Browse Log Mining for Web
",Proceedings Template - WORD
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p721.pdf,"Multi-Modal Query Expansion for Web Video Search*
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p735.pdf,"Where to Start Filtering Redundancy? A Cluster-Based Approach
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p709.pdf,"Closed Form Solutions of Similarity Algorithms
",Microsoft Word - pp003-cai1.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p523.pdf,"The Demographics of Web Search
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p251.pdf,"Geometric Representations for Multiple Documents
",Geometric Representations for Multiple Documents
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p331.pdf,": Diversification for Keyword Search over Structured Databases
",DivQ: Diversification for Keyword Search over Structured Databases
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p443.pdf,"Studying Trailfinding Algorithms for Enhanced Web Search
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p1.pdf,"Is the Cranfield Paradigm Outdated?
",Microsoft Word - key52a-harman1.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p899.pdf,"Graphical Models for Text: A New Paradigm for Text Representation and Processing
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p867.pdf,"The Value of Visual Elements in Web Search
",Microsoft Word - pp260-ostergren.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p873.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p683.pdf,"Discriminative Models of Integrating Document Evidence and Document-Candidate Associations for Expert Search
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p250.pdf,"Refactoring the Search Problem
",Microsoft Word - key58b-flake.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p90.pdf,"Query Forwarding in Geographically Distributed Search Engines
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p708.pdf,"Multilingual People Search
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p913.pdf,"Information Retrieval for E-Discovery
",Microsoft Word - tut11d-lewis.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p907.pdf,"Web Retrieval: The Role of Users
",Microsoft Word - tut05d-maarek2.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p911.pdf,"Estimating the Query Difficulty for Information Retrieval
",Microsoft Word - tut09g-carmel.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p905.pdf,"Introduction to Probabilistic Models in IR
",Microsoft Word - tut03g-lavrenko.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p291.pdf,"Evaluating Verbose Query Processing Techniques
",sam-sigir.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p483.pdf,"Towards Subjectifying Text Clustering
",sigir10.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p859.pdf,"Web Page Publication Time Detection and its Application for Page Rank
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p2.pdf,"Prototype Hierarchy Based Clustering for the Categorization and Navigation of Web Collections
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p865.pdf,"Aspect Presence Verification Conditional on Other Aspects
",Microsoft Word - pp258-roussinov.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p871.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p130.pdf,"Ready to Buy or Just Browsing? Detecting Web Searcher Goals from Interaction Data
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p643.pdf,"Properties of Optimally Weighted Data Fusion in CBMIR
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p50.pdf,"Ranking using Multiple Document Types in Desktop Search
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p723.pdf,"Context Aware Query Classification Using Dynamic Query Window and Relationship Net
",Microsoft Word - pp031-goharian.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p737.pdf,"Flickr Group Recommendation based on Tensor Decomposition
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p904.pdf,"Learning to Rank for Information
",Proceedings Template - WORD
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p910.pdf,"From Federated to Aggregated Search
",Microsoft Word - tut08-diaz5.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p914.pdf,"On the Mono- and Cross-Language Detection of Text Reuse and Plagiarism
",sigir-doctoral.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p733.pdf,"Query Recovery of Short User Queries: On Query Expansion with Stopwords
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p727.pdf,,The Impact of Collection Size on Relevance and Diversity
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p531.pdf,"A User Behavior Model for Average Precision and its Generalization to Graded Judgments
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p323.pdf,"Estimation of Statistical Translation Models Based on Mutual Information for Ad Hoc Information Retrieval
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p451.pdf,"Context-Aware Ranking in Web Search
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p691.pdf,"Vertical Selection in the Presence of Unlabeled Verticals
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p849.pdf,"Transitive History-based Query Disambiguation for Query Reformulation
",plot-varying-alpha.eps
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p875.pdf,"Supervised Query Modeling Using Wikipedia
",Supervised Query Modeling Using Wikipedia
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p861.pdf,,
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p242.pdf,"Score Distribution Models: Assumptions, Intuition, and Robustness to Score Manipulation
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p82.pdf,"Caching Search Engine Results over Incremental Indices
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p901.pdf,"A Survival Modeling Approach to Biomedical Search Result Diversiﬁcation
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p915.pdf,"User Interface Designs to Support the Social Transfer of Web Search Expertise
",Microsoft Word - dc007-moraveji (camera-ready).doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p903.pdf,"Low Cost Evaluation in Information Retrieval
",Microsoft Word - tut01a-carterette.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p917.pdf,"Entity Information Management in Complex Networks
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p283.pdf,"Generalized Syntactic and Semantic Models of Query Reformulation
",
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p491.pdf,"EUSUM: Extracting Easy-to-Understand English Summaries for Non-Native Readers
",Microsoft Word - fp356-wan2.doc
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p877.pdf,,A Two-Stage Model for Blog Feed Search
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p863.pdf,"Retrieval System Evaluation: Automatic Evaluation versus Incomplete Judgments
",pp257-hauff.dvi
/Users/sherry/Google_Drive/transfer/subset2_4/SchRecSubset4/SIGIR/SIGIR2010/p122.pdf,"The Importance of Anchor Text for Ad Hoc Search Revisited
",The Importance of Anchor text for Ad Hoc Search Revisited
